"","X.1","source","X","Y","TreeID99","Status99","Notes99","DBH99","TreeID13","Status13","Notes13","DBH13","uid","dbh.delta"
"949",949,"Caffey Hill",515.715065863877,141.092431786931,NA,NA,NA,NA,2199,"L","Scarred",3,959,NA
"950",950,"Caffey Hill",534.983949624282,259.937258206815,NA,NA,NA,NA,2173,"L","Same base as #2172",3,960,NA
"951",951,"Caffey Hill",603.596016752631,178.665919846542,NA,NA,NA,NA,2232,"L",NA,3,961,NA
"952",952,"Caffey Hill",669.123569313341,243.670848079205,NA,NA,NA,NA,2300,"L",NA,3,962,NA
"953",953,"Caffey Hill",-47.2822440122707,142.142285760305,NA,NA,NA,NA,2043,"L","Deep scar",4,963,NA
"954",954,"Caffey Hill",658.797498449636,189.144171687663,NA,NA,NA,NA,2266,"L",NA,4,964,NA
"955",955,"Caffey Hill",682.93231518534,213.989106130122,NA,NA,NA,NA,2269,"L",NA,4,965,NA
"956",956,"Caffey Hill",702.123621142841,287.824449440427,NA,NA,NA,NA,2279,"L",NA,4,966,NA
"957",957,"Caffey Hill",527.033038708229,264.583408603304,NA,NA,NA,NA,2166,"L",NA,4,967,NA
"958",958,"Caffey Hill",605.807188697777,180.863371623912,NA,NA,NA,NA,2233,"L",NA,4,968,NA
"959",959,"Caffey Hill",630.563852543511,186.606148909274,NA,NA,NA,NA,2247,"L","Overtopped by #386",4,969,NA
"960",960,"Caffey Hill",65.3971964825978,-115.121530098485,NA,NA,NA,NA,2083,"L",NA,4,970,NA
"961",961,"Caffey Hill",400.315570307171,192.63021380887,NA,NA,NA,NA,2127,"L",NA,4,971,NA
"962",962,"Caffey Hill",583.187568061227,180.777061474783,NA,NA,NA,NA,2231,"L","Scarred",4,972,NA
"963",963,"Caffey Hill",626.864187190871,191.277813160991,NA,NA,NA,NA,2244,"L",NA,4,973,NA
"964",964,"Caffey Hill",-67.2297787150858,-48.8443124009397,NA,NA,NA,NA,2016,"L",NA,4,974,NA
"965",965,"Caffey Hill",346.088506196022,158.32641477234,NA,NA,NA,NA,2121,"L",NA,4,975,NA
"966",966,"Caffey Hill",530.731141432054,174.443397114757,NA,NA,NA,NA,2213,"L","Directly adjacent to #2214",4,976,NA
"967",967,"Caffey Hill",605.848340556379,194.959246311872,NA,NA,NA,NA,2250,"L",NA,4,977,NA
"968",968,"Caffey Hill",-70.1872324742292,-51.7454577485648,NA,NA,NA,NA,2018,"L",NA,4,978,NA
"969",969,"Caffey Hill",429.032704768198,257.530675474819,NA,NA,NA,NA,2135,"L",NA,4,979,NA
"970",970,"Caffey Hill",648.682286845877,205.639986194927,NA,NA,NA,NA,2260,"L",NA,4,980,NA
"971",971,"Caffey Hill",656.194014086858,206.072724288254,NA,NA,NA,NA,2261,"L",NA,4,981,NA
"972",972,"Caffey Hill",-81.8632056838176,-16.9521548827566,NA,NA,NA,NA,2028,"L",NA,4,982,NA
"973",973,"Caffey Hill",-23.3497110674362,142.60098524578,NA,NA,NA,NA,2048,"L",NA,4,983,NA
"974",974,"Caffey Hill",484.751802513129,233.862657415055,NA,NA,NA,NA,2147,"L","Overtopped by #2146",4,984,NA
"975",975,"Caffey Hill",472.253297952153,121.161157812579,NA,NA,NA,NA,2190,"L","Scar",4,985,NA
"976",976,"Caffey Hill",481.689187018141,122.173086997737,NA,NA,NA,NA,2192,"L","Scarred",4,986,NA
"977",977,"Caffey Hill",530.660678402598,174.514354577225,NA,NA,NA,NA,2214,"L","Directly adjacent to #2213",4,987,NA
"978",978,"Caffey Hill",628.151066485429,179.970703093671,NA,NA,NA,NA,2240,"L",NA,4,988,NA
"979",979,"Caffey Hill",648.787275213095,228.014754868685,NA,NA,NA,NA,2294,"L",NA,4,989,NA
"980",980,"Caffey Hill",6.2839959309318,-87.6750899351694,NA,NA,NA,NA,2073,"L","Scar",4,990,NA
"981",981,"Caffey Hill",63.4037043582251,-120.768084665009,NA,NA,NA,NA,2084,"L",NA,4,991,NA
"982",982,"Caffey Hill",81.9642638418449,-126.699129645252,NA,NA,NA,NA,2086,"L","Scar",4,992,NA
"983",983,"Caffey Hill",-40.6079740002041,148.445958003574,NA,NA,NA,NA,2044,"L","Deep scar",4,993,NA
"984",984,"Caffey Hill",287.405651127059,142.634212428083,NA,NA,NA,NA,2117,"L","Scar to ~4 ft",4,994,NA
"985",985,"Caffey Hill",342.487243799175,165.737399727264,NA,NA,NA,NA,2122,"L",NA,4,995,NA
"986",986,"Caffey Hill",460.094565653981,264.5381288736,NA,NA,NA,NA,2138,"L","Scar; overtopped by #431",4,996,NA
"987",987,"Caffey Hill",525.131318840849,138.041152419742,NA,NA,NA,NA,2201,"L","Scarred",4,997,NA
"988",988,"Caffey Hill",663.289105552163,211.5085841724,NA,NA,NA,NA,2263,"L","Deep scar to 3.5ft",4,998,NA
"989",989,"Caffey Hill",58.4744736466659,191.260910621448,NA,NA,NA,NA,2059,"L",NA,4,999,NA
"990",990,"Caffey Hill",52.9765262330051,-38.3490243459169,NA,NA,NA,NA,2079,"L",NA,4,1000,NA
"991",991,"Caffey Hill",64.0743382800902,-109.651626408223,NA,NA,NA,NA,2082,"L",NA,4,1001,NA
"992",992,"Caffey Hill",771.825087627862,221.52244860269,NA,NA,NA,NA,2273,"L",NA,4,1002,NA
"993",993,"Caffey Hill",375.795879906199,178.844524681434,NA,NA,NA,NA,2123,"L",NA,4,1003,NA
"994",994,"Caffey Hill",604.737755207219,172.313235588528,NA,NA,NA,NA,2234,"L",NA,4,1004,NA
"995",995,"Caffey Hill",623.738919027144,188.989583252548,NA,NA,NA,NA,2243,"L",NA,4,1005,NA
"996",996,"Caffey Hill",627.983486626088,189.765817058725,NA,NA,NA,NA,2245,"L","Overtopped by #386",4,1006,NA
"997",997,"Caffey Hill",628.579702439865,186.212699214221,NA,NA,NA,NA,2246,"L","Overtopped by #386",4,1007,NA
"998",998,"Caffey Hill",-29.2818892302235,46.3207400967312,NA,NA,NA,NA,2109,"L","Scars",4,1008,NA
"999",999,"Caffey Hill",412.342566963114,194.654515228033,NA,NA,NA,NA,2128,"L",NA,4,1009,NA
"1000",1000,"Caffey Hill",524.295917858231,257.230940953179,NA,NA,NA,NA,2161,"L",NA,4,1010,NA
"1001",1001,"Caffey Hill",524.781353965807,260.007393325713,NA,NA,NA,NA,2163,"L",NA,4,1011,NA
"1002",1002,"Caffey Hill",481.598236707254,119.337150486979,NA,NA,NA,NA,2191,"L",NA,4,1012,NA
"1003",1003,"Caffey Hill",638.922107327104,196.494846178698,NA,NA,NA,NA,2248,"L",NA,4,1013,NA
"1004",1004,"Caffey Hill",611.983140211855,201.650872336133,NA,NA,NA,NA,2254,"L",NA,4,1014,NA
"1005",1005,"Caffey Hill",770.394560051353,219.971795128473,NA,NA,NA,NA,2272,"L","Scar",4,1015,NA
"1006",1006,"Caffey Hill",60.2676197179767,-120.353537602886,NA,NA,NA,NA,2085,"L",NA,5,1016,NA
"1007",1007,"Caffey Hill",81.8316400932294,-86.5354995343077,NA,NA,NA,NA,2093,"L","Scar from 1 to 5 ft",5,1017,NA
"1008",1008,"Caffey Hill",297.070264916096,178.869186025031,NA,NA,NA,NA,2114,"L","Scar",5,1018,NA
"1009",1009,"Caffey Hill",481.690829816622,233.139513353697,NA,NA,NA,NA,2148,"L",NA,5,1019,NA
"1010",1010,"Caffey Hill",499.005612171792,264.898584137362,NA,NA,NA,NA,2156,"L",NA,5,1020,NA
"1011",1011,"Caffey Hill",499.315769241516,138.403745172759,NA,NA,NA,NA,2195,"L",NA,5,1021,NA
"1012",1012,"Caffey Hill",-47.561986684323,142.154378837376,NA,NA,NA,NA,2042,"L","Deep scar",5,1022,NA
"1013",1013,"Caffey Hill",292.121903618705,146.169019232997,NA,NA,NA,NA,2116,"L",NA,5,1023,NA
"1014",1014,"Caffey Hill",441.594606757618,263.212987345835,NA,NA,NA,NA,2136,"L",NA,5,1024,NA
"1015",1015,"Caffey Hill",516.96678235528,141.015873450248,NA,NA,NA,NA,2198,"L","Scarred",5,1025,NA
"1016",1016,"Caffey Hill",652.66082778881,244.790545606239,NA,NA,NA,NA,2286,"L",NA,5,1026,NA
"1017",1017,"Caffey Hill",-19.2482077826297,171.623997439626,NA,NA,NA,NA,2052,"L",NA,5,1027,NA
"1018",1018,"Caffey Hill",571.641099231126,203.866090814484,NA,NA,NA,NA,2218,"L",NA,5,1028,NA
"1019",1019,"Caffey Hill",534.430930977346,211.199361919265,NA,NA,NA,NA,2225,"L",NA,5,1029,NA
"1020",1020,"Caffey Hill",707.565810747855,247.717368156965,NA,NA,NA,NA,2278,"L","Scar at base",5,1030,NA
"1021",1021,"Caffey Hill",614.249411304258,222.857483515674,NA,NA,NA,NA,2296,"L",NA,5,1031,NA
"1022",1022,"Caffey Hill",402.638220056993,191.052414469184,NA,NA,NA,NA,2126,"L",NA,5,1032,NA
"1023",1023,"Caffey Hill",534.983949624282,259.937258206815,NA,NA,NA,NA,2172,"L","Same base as #2173",5,1033,NA
"1024",1024,"Caffey Hill",574.741798924726,156.783638112048,NA,NA,NA,NA,2208,"L",NA,5,1034,NA
"1025",1025,"Caffey Hill",680.847466439811,198.412890929827,NA,NA,NA,NA,2267,"L",NA,5,1035,NA
"1026",1026,"Caffey Hill",-33.3806886497792,144.596990374166,NA,NA,NA,NA,2046,"L",NA,5,1036,NA
"1027",1027,"Caffey Hill",519.868835163164,207.951803282754,NA,NA,NA,NA,2229,"L",NA,5,1037,NA
"1028",1028,"Caffey Hill",580.036243489158,198.096653150966,NA,NA,NA,NA,2259,"L","Deep scar @ 5ft",5,1038,NA
"1029",1029,"Caffey Hill",81.5623250281187,180.640048538544,NA,NA,NA,NA,2063,"L",NA,5,1039,NA
"1030",1030,"Caffey Hill",115.672195929215,-97.061542790712,NA,NA,NA,NA,2090,"L",NA,5,1040,NA
"1031",1031,"Caffey Hill",524.749699792762,261.134916957224,NA,NA,NA,NA,2164,"L",NA,5,1041,NA
"1032",1032,"Caffey Hill",506.983163016582,130.861323570677,NA,NA,NA,NA,2194,"L",NA,5,1042,NA
"1033",1033,"Caffey Hill",548.953772039385,213.518455284189,NA,NA,NA,NA,2223,"L",NA,5,1043,NA
"1034",1034,"Caffey Hill",-70.3512216257946,118.48858854657,NA,NA,NA,NA,2040,"L",NA,5,1044,NA
"1035",1035,"Caffey Hill",153.29020808106,197.637661084845,NA,NA,NA,NA,2096,"L","Deep scar @ dbh",5,1045,NA
"1036",1036,"Caffey Hill",482.397537949586,254.946860993266,NA,NA,NA,NA,2151,"L",NA,5,1046,NA
"1037",1037,"Caffey Hill",529.389847995383,264.951743399671,NA,NA,NA,NA,2167,"L",NA,5,1047,NA
"1038",1038,"Caffey Hill",569.390385800132,285.696902843321,NA,NA,NA,NA,2180,"L",NA,5,1048,NA
"1039",1039,"Caffey Hill",602.630071452835,202.984998883609,NA,NA,NA,NA,2256,"L",NA,5,1049,NA
"1040",1040,"Caffey Hill",560.09541297209,207.551121422993,NA,NA,NA,NA,2220,"L",NA,5,1050,NA
"1041",1041,"Caffey Hill",588.773898848906,189.598024346392,NA,NA,NA,NA,2230,"L",NA,5,1051,NA
"1042",1042,"Caffey Hill",627.104258438806,172.126298681961,NA,NA,NA,NA,2239,"L",NA,5,1052,NA
"1043",1043,"Caffey Hill",608.594429112612,200.072031198752,NA,NA,NA,NA,2253,"L",NA,5,1053,NA
"1044",1044,"Caffey Hill",666.123715379691,207.074023944964,NA,NA,NA,NA,2264,"L",NA,5,1054,NA
"1045",1045,"Caffey Hill",666.225859206762,282.941524400032,NA,NA,NA,NA,2281,"L","Scar to 4ft",5,1055,NA
"1046",1046,"Caffey Hill",639.327943521147,241.198614849287,NA,NA,NA,NA,2290,"L","Scars",5,1056,NA
"1047",1047,"Caffey Hill",26.1198077252623,201.110903842619,NA,NA,NA,NA,2055,"L",NA,5,1057,NA
"1048",1048,"Caffey Hill",127.007865226981,241.700063267034,NA,NA,NA,NA,2100,"L",NA,5,1058,NA
"1049",1049,"Caffey Hill",526.786650708127,266.699521883384,NA,NA,NA,NA,2168,"L",NA,5,1059,NA
"1050",1050,"Caffey Hill",-60.9717332827384,-39.5946680816825,NA,NA,NA,NA,2015,"L",NA,6,1060,NA
"1051",1051,"Caffey Hill",-62.8341757905593,111.51621564921,NA,NA,NA,NA,2039,"L",NA,6,1061,NA
"1052",1052,"Caffey Hill",34.2834986990042,-65.579278106391,NA,NA,NA,NA,2076,"L",NA,6,1062,NA
"1053",1053,"Caffey Hill",103.560675160697,-89.0771943892521,NA,NA,NA,NA,2091,"L",NA,6,1063,NA
"1054",1054,"Caffey Hill",184.32266684686,212.709772042919,NA,NA,NA,NA,2097,"L",NA,6,1064,NA
"1055",1055,"Caffey Hill",-31.5878973172742,44.7799591678392,NA,NA,NA,NA,2110,"L",NA,6,1065,NA
"1056",1056,"Caffey Hill",515.720177285659,249.387668751736,NA,NA,NA,NA,2160,"L",NA,6,1066,NA
"1057",1057,"Caffey Hill",531.420812292792,272.341469928903,NA,NA,NA,NA,2169,"L","Scar",6,1067,NA
"1058",1058,"Caffey Hill",534.142921788261,263.241037470564,NA,NA,NA,NA,2171,"L",NA,6,1068,NA
"1059",1059,"Caffey Hill",578.032162756572,160.383068608389,NA,NA,NA,NA,2207,"L",NA,6,1069,NA
"1060",1060,"Caffey Hill",610.302011315308,196.240612322921,NA,NA,NA,NA,2251,"L",NA,6,1070,NA
"1061",1061,"Caffey Hill",3.8477070286278,-91.8194159784402,NA,NA,NA,NA,2074,"L",NA,6,1071,NA
"1062",1062,"Caffey Hill",25.2023227244755,-66.697323254321,NA,NA,NA,NA,2075,"L",NA,6,1072,NA
"1063",1063,"Caffey Hill",551.803606686692,171.048269475062,NA,NA,NA,NA,2210,"L","Topkill",6,1073,NA
"1064",1064,"Caffey Hill",621.517137100131,185.788874206564,NA,NA,NA,NA,2242,"L",NA,6,1074,NA
"1065",1065,"Caffey Hill",658.37196913072,191.264897791146,NA,NA,NA,NA,2265,"L",NA,6,1075,NA
"1066",1066,"Caffey Hill",768.254469637918,236.408984966055,NA,NA,NA,NA,2274,"L",NA,6,1076,NA
"1067",1067,"Caffey Hill",595.442931286588,282.388869849692,NA,NA,NA,NA,2305,"L",NA,6,1077,NA
"1068",1068,"Caffey Hill",-76.7692945017682,-35.3089991602819,NA,NA,NA,NA,2020,"L",NA,6,1078,NA
"1069",1069,"Caffey Hill",3.99559584233315,143.044207201357,NA,NA,NA,NA,2054,"L",NA,6,1079,NA
"1070",1070,"Caffey Hill",532.409249832854,279.635599988877,NA,NA,NA,NA,2176,"L",NA,6,1080,NA
"1071",1071,"Caffey Hill",496.641538663524,140.82906375385,NA,NA,NA,NA,2197,"L","Directly adjacent to #2196",6,1081,NA
"1072",1072,"Caffey Hill",659.722151604561,240.302152699019,NA,NA,NA,NA,2282,"L","Scar",6,1082,NA
"1073",1073,"Caffey Hill",89.9663876772472,196.731473484649,NA,NA,NA,NA,2095,"L",NA,6,1083,NA
"1074",1074,"Caffey Hill",523.123708632007,136.769808547081,NA,NA,NA,NA,2200,"L",NA,6,1084,NA
"1075",1075,"Caffey Hill",544.508911142962,216.390718308222,NA,NA,NA,NA,2224,"L",NA,6,1085,NA
"1076",1076,"Caffey Hill",528.499589561018,206.643334488023,NA,NA,NA,NA,2226,"L",NA,6,1086,NA
"1077",1077,"Caffey Hill",36.9983258536064,-57.410921295781,NA,NA,NA,NA,2077,"L",NA,6,1087,NA
"1078",1078,"Caffey Hill",464.405114883192,254.388547276087,NA,NA,NA,NA,2139,"L","Leaning significantly west; scarred",6,1088,NA
"1079",1079,"Caffey Hill",-60.8281814160096,106.21531125794,NA,NA,NA,NA,2038,"L",NA,6,1089,NA
"1080",1080,"Caffey Hill",-7.30378978680294,-85.1874677094594,NA,NA,NA,NA,2071,"L",NA,6,1090,NA
"1081",1081,"Caffey Hill",38.3044303960073,-55.9429228056367,NA,NA,NA,NA,2078,"L",NA,6,1091,NA
"1082",1082,"Caffey Hill",30.5694710791123,-53.5947519626999,NA,NA,NA,NA,2081,"L",NA,6,1092,NA
"1083",1083,"Caffey Hill",92.1942130855961,-89.6559371906161,NA,NA,NA,NA,2092,"L",NA,6,1093,NA
"1084",1084,"Caffey Hill",531.253942424208,133.110923169329,NA,NA,NA,NA,2203,"L",NA,6,1094,NA
"1085",1085,"Caffey Hill",573.215328318959,171.369606552368,NA,NA,NA,NA,2209,"L",NA,6,1095,NA
"1086",1086,"Caffey Hill",610.366521605702,199.571954056447,NA,NA,NA,NA,2252,"L",NA,6,1096,NA
"1087",1087,"Caffey Hill",649.237247320539,262.489601817099,NA,NA,NA,NA,2288,"L","Scars",6,1097,NA
"1088",1088,"Caffey Hill",114.151828190207,-132.24768474659,NA,NA,NA,NA,2087,"L",NA,6,1098,NA
"1089",1089,"Caffey Hill",455.524487446821,262.73621562352,NA,NA,NA,NA,2137,"L","Overtopped by #431; topkill",6,1099,NA
"1090",1090,"Caffey Hill",678.246331263551,283.916134194544,NA,NA,NA,NA,2280,"L",NA,6,1100,NA
"1091",1091,"Caffey Hill",-86.2178971885997,-44.881111888812,NA,NA,NA,NA,2019,"L","Deer rub",6,1101,NA
"1092",1092,"Caffey Hill",50.269575951639,188.926492937445,NA,NA,NA,NA,2057,"L","Old scar",6,1102,NA
"1093",1093,"Caffey Hill",2.56880545909215,-81.7596553228629,NA,NA,NA,NA,2072,"L",NA,6,1103,NA
"1094",1094,"Caffey Hill",577.783608326371,144.263881057297,NA,NA,NA,NA,2206,"L",NA,6,1104,NA
"1095",1095,"Caffey Hill",68.3582430297752,179.95388467572,NA,NA,NA,NA,2061,"L",NA,6,1105,NA
"1096",1096,"Caffey Hill",421.06521375553,208.675155175529,NA,NA,NA,NA,2129,"L",NA,6,1106,NA
"1097",1097,"Caffey Hill",351.20293380428,240.116698724536,NA,NA,NA,NA,2133,"L",NA,6,1107,NA
"1098",1098,"Caffey Hill",568.104193161076,199.371868806503,NA,NA,NA,NA,2217,"L","Scar",6,1108,NA
"1099",1099,"Caffey Hill",560.899144804396,206.473569852972,NA,NA,NA,NA,2221,"L",NA,6,1109,NA
"1100",1100,"Caffey Hill",603.326033568241,200.761134786756,NA,NA,NA,NA,2255,"L",NA,6,1110,NA
"1101",1101,"Caffey Hill",662.142420273394,210.114406581015,NA,NA,NA,NA,2262,"L",NA,6,1111,NA
"1102",1102,"Caffey Hill",75.3794043291602,184.711113371613,NA,NA,NA,NA,2062,"L",NA,6,1112,NA
"1103",1103,"Caffey Hill",471.082268481735,241.64443215334,NA,NA,NA,NA,2141,"L",NA,6,1113,NA
"1104",1104,"Caffey Hill",437.786641507395,190.733095231194,NA,NA,NA,NA,2188,"L",NA,6,1114,NA
"1105",1105,"Caffey Hill",600.860104089305,203.943234058492,NA,NA,NA,NA,2257,"L","Scar",6,1115,NA
"1106",1106,"Caffey Hill",652.546775979886,255.400276230791,NA,NA,NA,NA,2287,"L","Scar",6,1116,NA
"1107",1107,"Caffey Hill",590.611687001778,244.286958019034,NA,NA,NA,NA,2301,"L","Crushed by fallen blackjack oak; bent all the way over so no true heights",6,1117,NA
"1108",1108,"Caffey Hill",-45.2206357162517,76.7717663299345,NA,NA,NA,NA,2037,"L","Scar",6,1118,NA
"1109",1109,"Caffey Hill",-63.9175763356043,120.723251428141,NA,NA,NA,NA,2041,"L",NA,6,1119,NA
"1110",1110,"Caffey Hill",99.5696901080123,147.063376854315,NA,NA,NA,NA,2069,"L",NA,6,1120,NA
"1111",1111,"Caffey Hill",475.791582470678,172.72983578249,NA,NA,NA,NA,2186,"L","Deep scar to dbh",6,1121,NA
"1112",1112,"Caffey Hill",646.136031729217,261.937825972123,NA,NA,NA,NA,2289,"L","Scars",6,1122,NA
"1113",1113,"Caffey Hill",469.506985495894,252.292818192148,NA,NA,NA,NA,2140,"L",NA,7,1123,NA
"1114",1114,"Caffey Hill",490.354178260201,243.996994822639,NA,NA,NA,NA,2149,"L",NA,7,1124,NA
"1115",1115,"Caffey Hill",517.328478946113,265.483933715839,NA,NA,NA,NA,2159,"L",NA,7,1125,NA
"1116",1116,"Caffey Hill",611.789432489589,223.130516585345,NA,NA,NA,NA,2297,"L",NA,7,1126,NA
"1117",1117,"Caffey Hill",-84.8187721108576,-25.6073406976672,NA,NA,NA,NA,2025,"L",NA,7,1127,NA
"1118",1118,"Caffey Hill",92.8754231123748,169.63995927168,NA,NA,NA,NA,2065,"L",NA,7,1128,NA
"1119",1119,"Caffey Hill",531.60056598872,229.227051621293,NA,NA,NA,NA,2183,"L",NA,7,1129,NA
"1120",1120,"Caffey Hill",503.831198106262,131.982658652068,NA,NA,NA,NA,2193,"L",NA,7,1130,NA
"1121",1121,"Caffey Hill",-39.8042773245391,148.559952566872,NA,NA,NA,NA,2045,"L",NA,7,1131,NA
"1122",1122,"Caffey Hill",394.603765205153,178.028392601636,NA,NA,NA,NA,2125,"L",NA,7,1132,NA
"1123",1123,"Caffey Hill",625.227733222319,170.967372703399,NA,NA,NA,NA,2238,"L",NA,7,1133,NA
"1124",1124,"Caffey Hill",733.673848702341,187.816584391449,NA,NA,NA,NA,2271,"L","Scar to dbh",7,1134,NA
"1125",1125,"Caffey Hill",81.7111844643022,171.31060192948,NA,NA,NA,NA,2064,"L","Right next to #270",7,1135,NA
"1126",1126,"Caffey Hill",151.642239918091,232.775168281397,NA,NA,NA,NA,2099,"L",NA,7,1136,NA
"1127",1127,"Caffey Hill",531.26794844229,136.742201400758,NA,NA,NA,NA,2202,"L","Scar",7,1137,NA
"1128",1128,"Caffey Hill",550.562892887532,172.796062540363,NA,NA,NA,NA,2211,"L","Overtopped by #286",7,1138,NA
"1129",1129,"Caffey Hill",621.062324035531,222.084823875312,NA,NA,NA,NA,2292,"L",NA,7,1139,NA
"1130",1130,"Caffey Hill",113.574336304957,22.0762345722398,NA,NA,NA,NA,2094,"L","Scar",7,1140,NA
"1131",1131,"Caffey Hill",536.84589903629,174.593615432559,NA,NA,NA,NA,2212,"L",NA,7,1141,NA
"1132",1132,"Caffey Hill",41.7439236764791,-25.0825603974612,NA,NA,NA,NA,2080,"L",NA,7,1142,NA
"1133",1133,"Caffey Hill",392.741570272461,166.499975810259,NA,NA,NA,NA,2124,"L",NA,7,1143,NA
"1134",1134,"Caffey Hill",-54.9344521221583,58.7057575544196,NA,NA,NA,NA,2035,"L",NA,7,1144,NA
"1135",1135,"Caffey Hill",482.088128035629,250.269622545316,NA,NA,NA,NA,2150,"L",NA,7,1145,NA
"1136",1136,"Caffey Hill",598.290276484383,205.407601182387,NA,NA,NA,NA,2258,"L","Scarred",7,1146,NA
"1137",1137,"Caffey Hill",348.05439580732,241.699227187175,NA,NA,NA,NA,2132,"L",NA,7,1147,NA
"1138",1138,"Caffey Hill",506.476397160844,262.142319862513,NA,NA,NA,NA,2158,"L","Scars",7,1148,NA
"1139",1139,"Caffey Hill",496.638571297862,140.729107789841,NA,NA,NA,NA,2196,"L","Directly adjacent to #2197",7,1149,NA
"1140",1140,"Caffey Hill",483.879946157849,263.314423069551,NA,NA,NA,NA,2154,"L","Overtopped by #2153; scarring @ dbh",7,1150,NA
"1141",1141,"Caffey Hill",478.566120012221,234.887250713362,NA,NA,NA,NA,2145,"L","Scar",8,1151,NA
"1142",1142,"Caffey Hill",484.423509217169,233.918021850502,NA,NA,NA,NA,2146,"L",NA,8,1152,NA
"1143",1143,"Caffey Hill",545.45732337243,134.090707290116,NA,NA,NA,NA,2204,"L",NA,8,1153,NA
"1144",1144,"Caffey Hill",592.488370062028,246.84891025394,NA,NA,NA,NA,2302,"L","Crushed by fallen blackjack oak; bent all the way over so no true heights",8,1154,NA
"1145",1145,"Caffey Hill",39.0649840981251,217.113534855414,NA,NA,NA,NA,2056,"L",NA,8,1155,NA
"1146",1146,"Caffey Hill",495.71948690034,213.179862403115,NA,NA,NA,NA,2185,"L",NA,8,1156,NA
"1147",1147,"Caffey Hill",566.79158236055,205.728507972841,NA,NA,NA,NA,2219,"L",NA,8,1157,NA
"1148",1148,"Caffey Hill",618.746989647098,175.727329069739,NA,NA,NA,NA,2241,"L",NA,8,1158,NA
"1149",1149,"Caffey Hill",-65.358575075819,38.1935421774222,NA,NA,NA,NA,2034,"L",NA,8,1159,NA
"1150",1150,"Caffey Hill",307.174026997301,169.457242194126,NA,NA,NA,NA,2115,"L","Scar",8,1160,NA
"1151",1151,"Caffey Hill",719.697051266961,246.547459657514,NA,NA,NA,NA,2276,"L",NA,8,1161,NA
"1152",1152,"Caffey Hill",617.070358841271,207.786973915658,NA,NA,NA,NA,2299,"L",NA,8,1162,NA
"1153",1153,"Caffey Hill",566.440580422154,188.367809463189,NA,NA,NA,NA,2216,"L",NA,8,1163,NA
"1154",1154,"Caffey Hill",553.163322779297,204.799048405812,NA,NA,NA,NA,2222,"L",NA,8,1164,NA
"1155",1155,"Caffey Hill",523.026807782217,212.574171938088,NA,NA,NA,NA,2228,"L",NA,8,1165,NA
"1156",1156,"Caffey Hill",304.93733737179,196.254066642542,NA,NA,NA,NA,2112,"L",NA,8,1166,NA
"1157",1157,"Caffey Hill",528.517987900212,261.446170954631,NA,NA,NA,NA,2165,"L",NA,8,1167,NA
"1158",1158,"Caffey Hill",595.003698804178,129.288601761591,NA,NA,NA,NA,2236,"L",NA,8,1168,NA
"1159",1159,"Caffey Hill",441.073850074563,191.601576570048,NA,NA,NA,NA,2187,"L",NA,8,1169,NA
"1160",1160,"Caffey Hill",591.486537484678,155.523288384418,NA,NA,NA,NA,2235,"L",NA,8,1170,NA
"1161",1161,"Caffey Hill",-78.3021054579661,-30.6853430948647,NA,NA,NA,NA,2022,"L",NA,8,1171,NA
"1162",1162,"Caffey Hill",-76.013605064443,31.0216351133669,NA,NA,NA,NA,2032,"L",NA,8,1172,NA
"1163",1163,"Caffey Hill",-68.067653724219,35.1333817968014,NA,NA,NA,NA,2033,"L",NA,8,1173,NA
"1164",1164,"Caffey Hill",-57.9800848581983,86.9399779148587,NA,NA,NA,NA,2036,"L",NA,8,1174,NA
"1165",1165,"Caffey Hill",59.83641558427,183.069285709063,NA,NA,NA,NA,2060,"L",NA,8,1175,NA
"1166",1166,"Caffey Hill",717.047124626231,248.759920556627,NA,NA,NA,NA,2277,"L",NA,9,1176,NA
"1167",1167,"Caffey Hill",58.1405707113609,191.362676709324,NA,NA,NA,NA,2058,"L",NA,9,1177,NA
"1168",1168,"Caffey Hill",485.212036157153,255.078073948146,NA,NA,NA,NA,2152,"L",NA,9,1178,NA
"1169",1169,"Caffey Hill",614.781365753716,226.413848807971,NA,NA,NA,NA,2295,"L",NA,9,1179,NA
"1170",1170,"Caffey Hill",-18.9596095306044,171.756726815712,NA,NA,NA,NA,2053,"L",NA,9,1180,NA
"1171",1171,"Caffey Hill",533.710866630912,267.126337900011,NA,NA,NA,NA,2170,"L",NA,9,1181,NA
"1172",1172,"Caffey Hill",-28.3197233376054,160.622549071049,NA,NA,NA,NA,2051,"L",NA,9,1182,NA
"1173",1173,"Caffey Hill",480.966854394929,262.05461226061,NA,NA,NA,NA,2153,"L","~1ft high scar starting @ dbh",9,1183,NA
"1174",1174,"Caffey Hill",540.266065790083,261.296779368844,NA,NA,NA,NA,2174,"L",NA,9,1184,NA
"1175",1175,"Caffey Hill",312.897532048891,249.506105303118,NA,NA,NA,NA,2134,"L",NA,9,1185,NA
"1176",1176,"Caffey Hill",532.479079070802,285.84560709688,NA,NA,NA,NA,2178,"L",NA,9,1186,NA
"1177",1177,"Caffey Hill",531.449322961506,230.317695060755,NA,NA,NA,NA,2182,"L",NA,9,1187,NA
"1178",1178,"Caffey Hill",622.889413572849,225.754448700482,NA,NA,NA,NA,2293,"L",NA,9,1188,NA
"1179",1179,"Caffey Hill",-78.4273491065133,-33.2895015301385,NA,NA,NA,NA,2021,"L",NA,9,1189,NA
