"","source","X","Y","TreeID","Year","Status","DBH","Notes"
"984","Red-Tail Ridge",53.7284011521885,-100.20453537455,869,2013,"L",12,NA
"985","Red-Tail Ridge",77.5060170720431,153.43541741602,985,2013,"L",7,NA
"986","Red-Tail Ridge",128.127062148883,129.380782063373,646,2013,"L",11,"Growing into crown of hickory"
"987","Red-Tail Ridge",39.5519767390234,239.356478727364,746,2013,"L",8,"Scarring; Remeasure bumped DBH13 from 7.7"
"988","Red-Tail Ridge",46.4512667800957,241.902371476466,750,2013,"L",8,NA
"989","Red-Tail Ridge",42.513444118448,-107.928712904341,860,2013,"L",11,NA
"990","Red-Tail Ridge",50.4454841842639,-85.299842470049,871,2013,"L",12,NA
"991","Red-Tail Ridge",-206.986699900899,204.106230011512,713,2013,"L",13,NA
"992","Red-Tail Ridge",-142.520069285191,212.253310877304,831,2013,"L",9,"Fire scar at base"
"993","Red-Tail Ridge",122.195729107225,150.97821330163,905,2013,"L",9,NA
"994","Red-Tail Ridge",56.7072384731895,-70.530412622817,938,2013,"L",10,NA
"995","Red-Tail Ridge",215.341000382122,192.064071739722,895,2013,"L",9,"Major scarring"
"996","Red-Tail Ridge",132.967407573992,127.862782879068,639,2013,"L",13,NA
"997","Red-Tail Ridge",41.3702943292925,128.084576538738,793,2013,"L",13,NA
"998","Red-Tail Ridge",-63.4441782800395,34.8797397119096,846,2013,"L",14,NA
"999","Red-Tail Ridge",67.4551755841494,-68.1660420364244,935,2013,"L",12,NA
"1000","Red-Tail Ridge",52.3015890431752,-85.3495974422775,946,2013,"L",11,NA
"1001","Red-Tail Ridge",137.979768816914,9.4060298336172,957,2013,"L",14,"Damage"
"1002","Red-Tail Ridge",93.4533362287188,148.697726963807,982,2013,"L",8,"Dying, broken at base"
"1003","Red-Tail Ridge",143.103844813139,5.24686570220094,637,2013,"L",14,NA
"1004","Red-Tail Ridge",-178.602432291911,112.910855011436,725,2013,"L",13,"Almost in road, trunk is very curved at base"
"1005","Red-Tail Ridge",-43.3221595152418,82.5192734755702,783,2013,"L",9,"Fire scar"
"1006","Red-Tail Ridge",214.431992133874,114.296215126541,533,2013,"L",11,NA
"1007","Red-Tail Ridge",214.135934271407,-68.8682693179746,631,2013,"L",12,"Growing close to/in crown of oak"
"1008","Red-Tail Ridge",105.417656144951,207.123203057693,691,2013,"L",10,"Scarring"
"1009","Red-Tail Ridge",280.039673946543,145.178152932514,882,2013,"L",10,NA
"1010","Red-Tail Ridge",14.7897155709737,-5.5591648050493,931,2013,"L",13,"Eating tag"
"1011","Red-Tail Ridge",318.053976675128,94.1640881160436,520,2013,"L",13,NA
"1012","Red-Tail Ridge",199.513866647566,31.674010158183,574,2013,"L",10,"Scar"
"1013","Red-Tail Ridge",104.702373357372,204.942536207005,693,2013,"L",9,"scarring"
"1014","Red-Tail Ridge",-43.3170551697621,82.8606223209782,782,2013,"L",10,"Fire scar; top ~5 ft is dead"
"1015","Red-Tail Ridge",-139.187177327849,212.7004230924,832,2013,"L",10,NA
"1016","Red-Tail Ridge",86.4172918194481,148.011911617095,984,2013,"L",8,"Scar ; Re-measure confirms dbh"
"1017","Red-Tail Ridge",213.913695039331,190.649161459843,894,2013,"L",10,NA
"1018","Red-Tail Ridge",99.4347488154625,-17.7124455681841,571,2013,"L",12,"Forked at approx 15 ft"
"1019","Red-Tail Ridge",124.936562421657,171.093384594748,902,2013,"L",11,NA
"1020","Red-Tail Ridge",123.509084492716,149.04479056963,906,2013,"L",11,NA
"1021","Red-Tail Ridge",-8.10047242853434,-5.86364617235343,922,2013,"L",15,"Fire scar at base"
"1022","Red-Tail Ridge",-5.19328069859574,-8.31082640810124,924,2013,"L",13,"Deep scar, starts at approx 3.5 ft and extends approx 5 ft up bole"
"1023","Red-Tail Ridge",317.787436381113,95.7697888449009,519,2013,"L",14,NA
"1024","Red-Tail Ridge",-47.4616405889303,9.48433827988025,2101,2013,"L",17,"PREVIOUSLY tag #918"
"1025","Red-Tail Ridge",-162.070320874092,145.590679130844,722,2013,"L",16,"Fire scar"
"1026","Red-Tail Ridge",214.316046889759,-12.804560904597,579,2013,"L",16,NA
"1027","Red-Tail Ridge",89.8040191464597,69.4081273709521,654,2013,"L",14,"Damage"
"1028","Red-Tail Ridge",208.067546876474,222.776714927983,695,2013,"L",11,NA
"1029","Red-Tail Ridge",-116.426001689881,74.4595603700957,916,2013,"L",14,NA
"1030","Red-Tail Ridge",140.29085076835,-9.31864747120908,642,2013,"L",15,"Catface; curved trunk"
"1031","Red-Tail Ridge",142.674761516658,5.97933325420345,648,2013,"L",14,"Right next to 637"
"1032","Red-Tail Ridge",75.7015882731721,158.000979531518,994,2013,"L",11,NA
"1033","Red-Tail Ridge",445.457205139364,-20.1647143962536,623,2013,"L",16,"Sickly, overtopped by adjacent hickory; the crown appears deformed"
"1034","Red-Tail Ridge",414.719202262832,-11.1712550440095,625,2013,"L",14,"Tag damaged; sickly, overtopped by adjacent oak"
"1035","Red-Tail Ridge",93.7838084163374,220.774900817743,685,2013,"L",13,NA
"1036","Red-Tail Ridge",-83.5612176763126,19.9081114235354,848,2013,"L",17,NA
"1037","Red-Tail Ridge",-150.792263349792,208.314270112856,835,2013,"L",13,NA
"1038","Red-Tail Ridge",214.260710259913,183.868197808518,891,2013,"L",12,"Damage?"
"1039","Red-Tail Ridge",85.1742316910179,154.930920915887,990,2013,"L",11,"Scarring"
"1040","Red-Tail Ridge",46.0947581717542,63.9117615864835,954,2013,"L",11,"Scar"
"1041","Red-Tail Ridge",363.940683737393,63.9738041826758,517,2013,"L",14,NA
"1042","Red-Tail Ridge",317.033364251266,92.3275937897872,521,2013,"L",16,NA
"1043","Red-Tail Ridge",136.589799317004,-1.66934793873907,640,2013,"L",14,"Catface"
"1044","Red-Tail Ridge",134.85626091283,124.00928199029,653,2013,"L",16,NA
"1045","Red-Tail Ridge",67.767534640225,171.01471730864,698,2013,"L",18,NA
"1046","Red-Tail Ridge",122.595387450453,172.359220210548,901,2013,"L",12,NA
"1047","Red-Tail Ridge",119.60878596609,156.916271544878,903,2013,"L",12,NA
"1048","Red-Tail Ridge",89.5972802836068,190.095463344837,996,2013,"L",16,NA
"1049","Red-Tail Ridge",215.543069285895,109.225354938568,532,2013,"L",17,NA
"1050","Red-Tail Ridge",98.9062893211803,-91.5892238896857,666,2013,"L",16,"Scarring; near road edge"
"1051","Red-Tail Ridge",30.0218601186938,281.899013959912,806,2013,"L",17,NA
"1052","Red-Tail Ridge",237.435855521823,155.414844775921,887,2013,"L",13,NA
"1053","Red-Tail Ridge",81.030965891981,152.396661927395,992,2013,"L",12,NA
"1054","Red-Tail Ridge",109.986514545862,193.567851506472,997,2013,"L",17,"Tree is eating tag, but pretty sure number is correct"
"1055","Red-Tail Ridge",96.5394112788259,208.125273374155,689,2013,"L",11,"Remeasure confirms 13 DBH as 11.4"
"1056","Red-Tail Ridge",108.477923572243,209.932886097863,692,2013,"L",16,"Scarring"
"1057","Red-Tail Ridge",184.76648780118,95.1246373876387,972,2013,"L",16,NA
"1058","Red-Tail Ridge",165.895700126628,39.4931405607778,582,2013,"L",18,NA
"1059","Red-Tail Ridge",105.575710866548,204.707014620546,690,2013,"L",15,NA
"1060","Red-Tail Ridge",56.7054726561549,197.444089630294,769,2013,"L",15,NA
"1061","Red-Tail Ridge",57.6486209675326,-102.73011486678,863,2013,"L",16,NA
"1062","Red-Tail Ridge",249.016869655979,123.813929560213,885,2013,"L",15,NA
"1063","Red-Tail Ridge",189.504452888682,191.259542008409,898,2013,"L",15,NA
"1064","Red-Tail Ridge",176.362500789991,173.961059248449,535,2013,"L",15,"Growing into crown of adjacent chestnut (?) oak"
"1065","Red-Tail Ridge",399.233761355026,75.724681588095,557,2013,"L",19,NA
"1066","Red-Tail Ridge",-211.368268685164,206.501735962212,714,2013,"L",18,"Right on road bank"
"1067","Red-Tail Ridge",45.8087482474476,208.014356897998,765,2013,"L",13,"Remeasure confirms DBH"
"1068","Red-Tail Ridge",-85.7440619949892,82.2277072074823,777,2013,"L",16,"Heavy char"
"1069","Red-Tail Ridge",226.178660283165,3.35839091783865,584,2013,"L",18,"Scarring, lots of resin"
"1070","Red-Tail Ridge",85.5205996188503,154.282815118315,989,2013,"L",13,"Scarring"
"1071","Red-Tail Ridge",-183.966010853066,154.118347605847,719,2013,"L",18,NA
"1072","Red-Tail Ridge",195.755549298934,226.456939789663,801,2013,"L",18,NA
"1073","Red-Tail Ridge",-1.83780058583736,271.213531575206,809,2013,"L",17,NA
"1074","Red-Tail Ridge",150.307284968225,207.483653122863,548,2013,"L",19,NA
"1075","Red-Tail Ridge",-118.671146970422,184.728253144745,733,2013,"L",16,NA
"1076","Red-Tail Ridge",38.8198180928991,239.393218756851,745,2013,"L",14,NA
"1077","Red-Tail Ridge",478.212202420605,-8.18350606275085,504,2013,"L",16,NA
"1078","Red-Tail Ridge",293.505563990844,77.127734950851,529,2013,"L",21,NA
"1079","Red-Tail Ridge",151.14767152834,78.4124434047381,649,2013,"L",15,"Overtopped by hickory"
"1080","Red-Tail Ridge",147.539429271303,-28.1452804267087,586,2013,"L",15,"Leaning significantly downslope"
"1081","Red-Tail Ridge",186.60667048665,-78.1322307562695,635,2013,"L",19,NA
"1082","Red-Tail Ridge",35.2774286196865,202.955701068301,758,2013,"L",17,NA
"1083","Red-Tail Ridge",61.5179510083509,-61.5186289162408,934,2013,"L",14,"Top broken & forked"
"1084","Red-Tail Ridge",148.999470260319,164.525366425321,540,2013,"L",15,"Catface"
"1085","Red-Tail Ridge",428.167480477969,182.280307393952,702,2013,"L",20,NA
"1086","Red-Tail Ridge",183.771443624055,24.5197167261552,577,2013,"L",17,NA
"1087","Red-Tail Ridge",149.015114279802,-24.4027809107376,589,2013,"L",21,NA
"1088","Red-Tail Ridge",-199.806600421323,199.912556139899,712,2013,"L",20,"Damage"
"1089","Red-Tail Ridge",233.607235238333,-64.5912477072843,627,2013,"L",20,NA
"1090","Red-Tail Ridge",-185.782403592909,161.820619764014,718,2013,"L",24,NA
"1091","Red-Tail Ridge",212.943745945972,186.513845782704,893,2013,"L",17,NA
"1092","Red-Tail Ridge",128.651886683465,140.45947953374,907,2013,"L",17,NA
"1093","Red-Tail Ridge",-13.7514451795839,-25.6458136052046,960,2013,"L",22,NA
"1094","Red-Tail Ridge",97.1559630377992,-54.2992527222778,671,2013,"L",24,"Damage, no scar, char"
"1095","Red-Tail Ridge",60.0186671684913,-92.4218566753442,866,2013,"L",19,NA
"1096","Red-Tail Ridge",315.00813476473,175.648246441872,878,2013,"L",21,NA
"1097","Red-Tail Ridge",203.882533766092,190.894322893713,897,2013,"L",20,NA
"1098","Red-Tail Ridge",97.1241226216169,147.446394039881,977,2013,"L",18,NA
"1099","Red-Tail Ridge",382.985115968666,63.4956996149452,513,2013,"L",22,NA
"1100","Red-Tail Ridge",257.863382481289,74.0648891815623,563,2013,"L",22,NA
"1101","Red-Tail Ridge",142.286522626061,9.45015761685975,647,2013,"L",22,"High char"
"1102","Red-Tail Ridge",145.979582195198,39.3878354586227,655,2013,"L",18,"Catface"
"1103","Red-Tail Ridge",-29.306547968594,230.778563467724,738,2013,"L",21,NA
"1104","Red-Tail Ridge",-59.4105750172879,-28.975741165934,966,2013,"L",24,NA
"1105","Red-Tail Ridge",97.1894356956629,151.387659963283,978,2013,"L",20,"Down and left of 977, has almost completely eaten tag"
"1106","Red-Tail Ridge",473.240990711842,-51.876893743856,621,2013,"L",18,"Leaning over/towards road"
"1107","Red-Tail Ridge",50.8628989963537,241.809885839395,751,2013,"L",32,NA
"1108","Red-Tail Ridge",449.088667379715,-53.1157692679336,619,2013,"L",22,NA
"1109","Red-Tail Ridge",-184.68833703449,152.574560543749,720,2013,"L",23,NA
"1110","Red-Tail Ridge",52.6146002005589,-104.614118768622,862,2013,"L",19,"Leaning significantly over road"
"1111","Red-Tail Ridge",68.8990434863055,3.73119373286576,677,2013,"L",18,NA
"1112","Red-Tail Ridge",-198.913166829739,150.575904231751,721,2013,"L",20,"Right on road"
"1113","Red-Tail Ridge",82.3018896361724,152.850773509051,993,2013,"L",17,NA
"1114","Red-Tail Ridge",219.730409797936,108.126147060039,531,2013,"L",25,NA
"1115","Red-Tail Ridge",315.883775943887,164.150317690834,879,2013,"L",21,NA
"1116","Red-Tail Ridge",526.381974611583,89.4659349124844,552,2013,"L",26,NA
"1117","Red-Tail Ridge",383.968943206118,77.7398597645159,558,2013,"L",23,NA
"1118","Red-Tail Ridge",207.121102988877,238.228076748312,706,2013,"L",21,NA
"1119","Red-Tail Ridge",-44.6236836208499,84.9983932795573,774,2013,"L",22,NA
"1120","Red-Tail Ridge",216.409839516103,186.016975712811,890,2013,"L",18,NA
"1121","Red-Tail Ridge",145.286704398133,166.141987507672,541,2013,"L",18,NA
"1122","Red-Tail Ridge",520.845756497663,-27.4339463768012,599,2013,"L",27,NA
"1123","Red-Tail Ridge",131.107127459855,154.139389815384,908,2013,"L",23,NA
"1124","Red-Tail Ridge",260.773924857434,58.7590212731569,565,2013,"L",24,NA
"1125","Red-Tail Ridge",251.732168832809,0.731936300615871,567,2013,"L",22,NA
"1126","Red-Tail Ridge",155.782902801622,-44.0828446756819,658,2013,"L",23,NA
"1127","Red-Tail Ridge",48.4041067542333,-104.757827627938,861,2013,"L",21,NA
"1128","Red-Tail Ridge",154.088775034704,204.71086542743,546,2013,"L",22,"Char, scarring"
"1129","Red-Tail Ridge",363.710304758575,-6.71340546590005,593,2013,"L",22,NA
"1130","Red-Tail Ridge",-84.1136884104279,78.7142135957252,776,2013,"L",21,"Canker; top broken, forked & resprouting"
"1131","Red-Tail Ridge",-43.4735723892241,81.0805063114365,784,2013,"L",22,NA
"1132","Red-Tail Ridge",469.294939991492,63.7479317724775,596,2013,"L",24,NA
"1133","Red-Tail Ridge",19.1380695042211,261.092220100211,742,2013,"L",22,NA
"1134","Red-Tail Ridge",56.766891662817,207.038155137927,767,2013,"L",20,NA
"1135","Red-Tail Ridge",210.879726436904,192.774608700746,896,2013,"L",24,NA
"1136","Red-Tail Ridge",256.965134616473,160.740844272342,970,2013,"L",24,NA
"1137","Red-Tail Ridge",-101.349892879485,16.597867734049,849,2013,"L",25,"Heavy charing, scar at base"
"1138","Red-Tail Ridge",153.027569768986,174.240324903484,537,2013,"L",19,"Catface"
"1139","Red-Tail Ridge",134.401019198798,162.807669924987,544,2013,"L",24,NA
"1140","Red-Tail Ridge",12.2865065430214,263.298394470544,739,2013,"L",23,NA
"1141","Red-Tail Ridge",-77.3338909181437,86.1922810665819,778,2013,"L",23,NA
"1142","Red-Tail Ridge",-48.3940963903828,94.9819532045869,779,2013,"L",25,NA
"1143","Red-Tail Ridge",-3.87566006003606,63.3816160972489,2001,2013,"L",24,"Previously tag #843"
"1144","Red-Tail Ridge",371.988876569995,54.1705102460334,516,2013,"L",24,"Scar"
"1145","Red-Tail Ridge",15.4098464238991,257.520469331868,740,2013,"L",22,NA
"1146","Red-Tail Ridge",502.832489777229,-9.1033102160323,598,2013,"L",24,NA
"1147","Red-Tail Ridge",-157.679212501813,207.597841039392,709,2013,"L",26,NA
"1148","Red-Tail Ridge",87.7382062078832,143.737841821223,988,2013,"L",23,NA
"1149","Red-Tail Ridge",186.496153227652,63.4869369465432,591,2013,"L",26,NA
"1150","Red-Tail Ridge",36.8579637308531,232.918624999852,755,2013,"L",22,"Char, damage"
"1151","Red-Tail Ridge",54.0054653406696,201.046308086109,768,2013,"L",24,NA
"1152","Red-Tail Ridge",312.703826301231,162.932769566421,880,2013,"L",23,"Damage"
"1153","Red-Tail Ridge",260.062092638331,136.901268321634,884,2013,"L",22,"Curving slightly upslope"
"1154","Red-Tail Ridge",-87.031916775266,48.841431822001,913,2013,"L",23,NA
"1155","Red-Tail Ridge",125.45712253033,168.335664814734,976,2013,"L",24,NA
"1156","Red-Tail Ridge",16.4807875969648,110.275263047447,842,2013,"L",23,NA
"1157","Red-Tail Ridge",122.648131751048,138.348628238816,909,2013,"L",23,NA
"1158","Red-Tail Ridge",223.093516949888,7.77700009419587,583,2013,"L",24,"Catface"
"1159","Red-Tail Ridge",38.498961893587,245.43748995464,747,2013,"L",26,NA
"1160","Red-Tail Ridge",38.6481990789653,208.767042493548,757,2013,"L",21,NA
"1161","Red-Tail Ridge",40.574527886735,66.7331828011265,953,2013,"L",21,NA
"1162","Red-Tail Ridge",88.3907180175277,141.454306998217,987,2013,"L",23,"Previously tag #987"
"1163","Red-Tail Ridge",151.37493194009,178.879049551886,538,2013,"L",22,"Scar"
"1164","Red-Tail Ridge",432.995597016814,-50.1473014267202,618,2013,"L",28,NA
"1165","Red-Tail Ridge",51.4724284405426,128.041357031364,792,2013,"L",26,NA
"1166","Red-Tail Ridge",54.7157601375004,65.439098347819,955,2013,"L",26,NA
"1167","Red-Tail Ridge",570.502717867298,16.7409122211357,971,2013,"L",31,NA
"1168","Red-Tail Ridge",226.87788513516,178.146996689637,889,2013,"D",23,"Dead, top broken, lots of beetle damage"
"1169","Red-Tail Ridge",160.514539673916,54.3625132039539,651,2013,"L",25,NA
"1170","Red-Tail Ridge",135.240164137542,171.123660995976,542,2013,"L",24,NA
"1171","Red-Tail Ridge",18.3184339796982,254.429154613227,741,2013,"L",27,NA
"1172","Red-Tail Ridge",82.6675098144151,220.895231966032,684,2013,"L",26,NA
"1173","Red-Tail Ridge",-4.90353712902261,253.669109280357,812,2013,"L",27,NA
"1174","Red-Tail Ridge",84.5697512053477,186.574960160016,697,2013,"L",27,NA
"1175","Red-Tail Ridge",46.9039451102325,234.069525807408,753,2013,"L",23,NA
"1176","Red-Tail Ridge",44.0398196876743,88.3299738586916,787,2013,"L",24,"Deep long scar"
"1177","Red-Tail Ridge",495.325390435628,104.057916594377,553,2013,"L",27,NA
"1178","Red-Tail Ridge",3.88316377306285,230.512595669849,814,2013,"L",33,NA
"1179","Red-Tail Ridge",64.9588946727194,239.968824606485,999,2013,"L",26,NA
"1180","Red-Tail Ridge",314.978764283058,98.6578730536912,2104,2013,"L",30,"Previously tag #522"
"1181","Red-Tail Ridge",62.6298916200922,129.555805256482,1,2013,"L",26,NA
"1182","Red-Tail Ridge",-86.1008923824225,81.7087898022636,775,2013,"L",29,NA
"1183","Red-Tail Ridge",75.3291693809745,142.807700283855,986,2013,"L",27,NA
"1184","Red-Tail Ridge",-3.17341676919814,239.672039401197,813,2013,"L",27,NA
"1185","Red-Tail Ridge",41.062769350811,217.759322842862,756,2013,"L",26,NA
"1186","Red-Tail Ridge",-5.64193809770282,269.136357172687,808,2013,"L",28,NA
"1187","Red-Tail Ridge",-12.6102961934423,269.69828275671,810,2013,"L",27,NA
"1188","Red-Tail Ridge",59.1913161204749,133.572445122211,2003,2013,"L",26,"Previously tag #3"
"1189","Red-Tail Ridge",200.058290608665,35.3384527486228,575,2013,"L",26,"Scar"
"1190","Red-Tail Ridge",112.699726745007,143.69728496472,650,2013,"L",27,NA
"1191","Red-Tail Ridge",396.260282720002,230.218307783651,704,2013,"L",32,NA
"1192","Red-Tail Ridge",361.634261101146,211.416040318837,705,2013,"L",34,NA
"1193","Red-Tail Ridge",228.625825805802,-67.9856745769498,626,2013,"D",22,"Dead, top broken off on road edge, damage"
"1194","Red-Tail Ridge",380.218105644619,3.1169899744794,527,2013,"L",26,NA
"1195","Red-Tail Ridge",135.524526678791,28.0653285833214,644,2013,"L",27,NA
"1196","Red-Tail Ridge",34.9449605379969,239.853013671961,744,2013,"L",28,NA
"1197","Red-Tail Ridge",-35.2125879238436,69.7114312842993,785,2013,"L",30,NA
"1198","Red-Tail Ridge",-2.38068344193684,10.7392898438066,925,2013,"L",26,"Deep fire scar"
"1199","Red-Tail Ridge",301.336550561526,34.1836044007457,560,2013,"L",27,"Top-killed; lots of crown but it is growing under 559 crown"
"1200","Red-Tail Ridge",31.7029850385836,230.95537386145,754,2013,"L",27,NA
"1201","Red-Tail Ridge",535.659699761993,-28.7626491462635,600,2013,"L",30,NA
"1202","Red-Tail Ridge",53.4697919195588,217.135436000556,762,2013,"L",25,NA
"1203","Red-Tail Ridge",475.229734397051,1.348836074682,505,2013,"L",29,NA
"1204","Red-Tail Ridge",81.5415189673206,190.385890449408,696,2013,"L",28,NA
"1205","Red-Tail Ridge",-81.1928537347273,163.199861608416,731,2013,"L",29,NA
"1206","Red-Tail Ridge",38.4586220057059,253.622457413204,749,2013,"L",29,NA
"1207","Red-Tail Ridge",-14.7198192609975,279.818828059314,811,2013,"L",29,NA
"1208","Red-Tail Ridge",-59.0840650302368,138.525929917481,730,2013,"L",28,NA
"1209","Red-Tail Ridge",85.3839205241998,155.956487892993,991,2013,"L",30,"Heavy char"
"1210","Red-Tail Ridge",85.1186275244118,161.220855432635,998,2013,"L",30,NA
"1211","Red-Tail Ridge",54.0263800762782,206.789738576985,766,2013,"L",30,NA
"1212","Red-Tail Ridge",-131.070220944155,67.6523996739975,676,2013,"L",30,"High scorch"
"1213","Red-Tail Ridge",-111.940817973881,224.202256028585,824,2013,"L",27,NA
"1214","Red-Tail Ridge",316.499903792997,182.817882989035,876,2013,"L",31,NA
"1215","Red-Tail Ridge",68.0013547171979,18.602842702819,678,2013,"L",27,NA
"1216","Red-Tail Ridge",29.8686421312935,43.2969308061521,948,2013,"L",32,NA
"1217","Red-Tail Ridge",136.644622010132,-8.35806650536157,657,2013,"L",32,NA
"1218","Red-Tail Ridge",2.61898918128157,21.642109316523,927,2013,"L",26,NA
"1219","Red-Tail Ridge",334.646383323769,187.995710249078,509,2013,"L",33,NA
"1220","Red-Tail Ridge",144.376703997151,38.4151967705369,585,2013,"L",33,"High, heavy char"
"1221","Red-Tail Ridge",350.219882058492,-7.23820698096088,594,2013,"L",31,NA
"1222","Red-Tail Ridge",255.225347110456,65.5956587147207,564,2013,"L",32,NA
"1223","Red-Tail Ridge",-91.3992535354758,209.371241852556,830,2013,"L",35,NA
"1224","Red-Tail Ridge",55.7953681354906,134.701584603245,2,2013,"L",32,NA
"1225","Red-Tail Ridge",-137.68613943329,55.630720002142,612,2013,"L",30,NA
"1226","Red-Tail Ridge",33.4009502241751,-109.938103149555,859,2013,"L",29,"On road, damaged that looked burned over"
"1227","Red-Tail Ridge",70.794310393873,-96.024244937703,865,2013,"L",28,"Scar/damage"
"1228","Red-Tail Ridge",469.750905520164,27.9751258525537,507,2013,"L",31,NA
"1229","Red-Tail Ridge",103.292309331302,-57.2565178211754,670,2013,"L",34,"High char"
"1230","Red-Tail Ridge",17.8031976174045,-103.073789852686,858,2013,"L",29,NA
"1231","Red-Tail Ridge",456.606644093286,44.2445351086487,508,2013,"L",31,NA
"1232","Red-Tail Ridge",375.463836360808,67.3840549650105,515,2013,"L",34,"Char, damage?"
"1233","Red-Tail Ridge",455.71787613093,28.8914168898851,525,2013,"L",34,NA
"1234","Red-Tail Ridge",-78.7033787719459,54.0927737306899,915,2013,"L",32,NA
"1235","Red-Tail Ridge",-54.8887599617923,-60.1097665097507,959,2013,"L",35,NA
"1236","Red-Tail Ridge",22.3765057320945,275.097241449569,807,2013,"L",37,NA
"1237","Red-Tail Ridge",76.745073631789,-47.5844898391407,673,2013,"L",32,NA
"1238","Red-Tail Ridge",70.7885832662542,16.9946014709552,680,2013,"L",42,"Scar"
"1239","Red-Tail Ridge",36.9380199055103,64.2370040199582,951,2013,"L",35,NA
"1240","Red-Tail Ridge",554.387432710274,-65.2531019812402,501,2013,"L",38,NA
"1241","Red-Tail Ridge",-12.7974407678905,159.08609464624,795,2013,"L",35,NA
"1242","Red-Tail Ridge",16.9282095822777,-19.3371590555201,929,2013,"L",32,NA
"1243","Red-Tail Ridge",492.948282043789,-22.1159777284068,503,2013,"L",37,NA
"1244","Red-Tail Ridge",140.97146983877,-53.5507674221076,660,2013,"L",32,NA
"1245","Red-Tail Ridge",-143.465453894711,255.677509897079,821,2013,"L",32,NA
"1246","Red-Tail Ridge",328.45642726173,-27.9613258841122,566,2013,"L",34,"Dying, flagged crown growing downslope from possible former competition"
"1247","Red-Tail Ridge",-98.0013735942995,55.448090802394,912,2013,"L",35,NA
"1248","Red-Tail Ridge",142.205775938113,-48.966083055919,659,2013,"L",34,"Curved slightly upslope"
"1249","Red-Tail Ridge",101.530445948567,9.77591660587809,682,2013,"L",35,NA
"1250","Red-Tail Ridge",-49.819381343989,148.042119825752,734,2013,"L",37,NA
"1251","Red-Tail Ridge",-89.4825968575496,-13.5319939265894,850,2013,"L",37,NA
"1252","Red-Tail Ridge",-139.916864256778,274.570201514499,2014,2013,"L",36,"Previously tag #819"
"1253","Red-Tail Ridge",55.7538464690307,234.997422324901,752,2013,"L",33,"NOTE: 08 DBH rounded from 32.8"
"1254","Red-Tail Ridge",-58.5511071922233,-85.8311006952886,855,2013,"L",34,"NOTE: 05dbh 35.3"
"1255","Red-Tail Ridge",-133.438589363874,94.1330593818103,773,2013,"L",35,NA
"1256","Red-Tail Ridge",356.696855773602,-5.40302325796372,595,2013,"L",38,"Scar"
"1257","Red-Tail Ridge",-35.450554566903,-79.9969260715625,958,2013,"L",36,NA
"1258","Red-Tail Ridge",41.0562725381237,35.6895290705174,952,2013,"D",34,"Dead"
"1259","Red-Tail Ridge",274.812789655767,68.8636181789368,561,2013,"L",39,"Scar tissue?"
"1260","Red-Tail Ridge",76.1893020509607,17.169748192314,679,2013,"L",35,NA
"1261","Red-Tail Ridge",-42.4640996142528,-95.3737922280058,856,2013,"L",35,NA
"1262","Red-Tail Ridge",-149.31671554866,85.1711715180711,771,2013,"L",35,NA
"1263","Red-Tail Ridge",-127.521417732374,281.489663667475,817,2013,"L",38,"Catface with char; untagged longleaf downslope from this one"
"1264","Red-Tail Ridge",223.024270030025,-54.375042197106,1000,2013,"L",35,NA
"1265","Red-Tail Ridge",562.587821228072,79.297807213001,604,2013,"L",38,NA
"1266","Red-Tail Ridge",68.4426380429585,-23.3001136847134,674,2013,"L",37,NA
"1267","Red-Tail Ridge",89.3838308941507,-50.7776601930994,672,2013,"L",38,"Possible broken top?"
"1268","Red-Tail Ridge",84.1667760280444,204.619367336462,683,2013,"L",36,"Live but severe damage (beetle & burn)"
"1269","Red-Tail Ridge",-73.7661220317886,246.574746383927,828,2013,"L",36,"Damage"
"1270","Red-Tail Ridge",-30.7012198027795,93.382680956489,781,2013,"L",36,NA
"1271","Red-Tail Ridge",128.098823141199,-89.0319690327008,663,2013,"L",38,"On road edge"
"1272","Red-Tail Ridge",-41.2749526882141,250.204522411481,815,2013,"L",38,NA
"1273","Red-Tail Ridge",-120.076993554409,296.486446679002,816,2013,"L",40,NA
"1274","Red-Tail Ridge",23.5948259210944,0.494155596197291,933,2013,"L",38,NA
"1275","Red-Tail Ridge",-92.2807147589453,39.5528720016408,914,2013,"L",38,NA
"1276","Red-Tail Ridge",234.978029907917,-33.4046509751464,576,2013,"L",37,NA
"1277","Red-Tail Ridge",39.7003164651994,284.266454347404,805,2013,"L",40,NA
"1278","Red-Tail Ridge",-117.562544119241,-105.111075630552,854,2013,"L",38,NA
"1279","Red-Tail Ridge",-121.746353899589,227.623307520305,823,2013,"L",40,"8-10 inch fire scar"
"1280","Red-Tail Ridge",30.4222731417803,30.1052370342257,945,2013,"L",38,NA
"1281","Red-Tail Ridge",242.26360289751,-31.1005472012744,573,2013,"L",40,NA
"1282","Red-Tail Ridge",-50.8365711645422,108.037044721857,780,2013,"L",40,NA
"1283","Red-Tail Ridge",-62.533370322589,253.947628972585,827,2013,"L",40,NA
"1284","Red-Tail Ridge",76.7724164772187,-98.2653859110545,864,2013,"L",39,"On road edge, lots of resin but no obvious damage"
"1285","Red-Tail Ridge",-2.61698560043306,25.7674481927708,926,2013,"L",42,NA
"1286","Red-Tail Ridge",-130.403962945653,228.625214785448,822,2013,"L",40,NA
